Edge1-Edge2	KappaScore
R-HSA:912450 (term-term) R-HSA:212263	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:212269	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:212300	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:2172678	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2245218	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2288097	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2294574	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2294580	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2294590	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2294600	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2299718	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2301205	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:2559580	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:2559582	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:2559586	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:2990846	0.53515625
R-HSA:912450 (term-term) R-HSA:3108232	0.53515625
R-HSA:912450 (term-term) R-HSA:3214815	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:3214841	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3214842	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:3214858	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3222593	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3223200	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3229089	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3229102	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3240295	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3301345	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3318415	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3321805	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3321883	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3321975	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:3364026	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3451147	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:3662318	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3662335	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3697008	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3697920	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3769447	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:3777129	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3782637	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3782655	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3785711	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3788745	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:3788748	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427336	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427337	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427359	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427383	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427389	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427413	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:427514	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427527	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:427528	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:433672	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:4551638	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:4570485	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:4570496	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5144542	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5205798	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5205861	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5212679	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5227490	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5250924	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5250938	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5250941	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5334097	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5334099	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5334118	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:5334151	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:5334152	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5334160	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:5334164	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5334179	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5423038	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5423117	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5578742	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617431	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617445	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617452	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617454	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617462	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617471	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617483	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617484	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617486	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617492	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617641	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617642	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617650	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617661	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617672	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617676	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617859	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617862	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617866	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617867	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617874	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617877	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617887	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5617896	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5621002	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5621010	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625740	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:5625774	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625784	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625796	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625797	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625848	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5625849	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5625870	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5625883	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5625886	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:5651654	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5651657	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5661124	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5661125	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5661126	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682586	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682588	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682598	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682607	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682629	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682858	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682863	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682965	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682967	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682983	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5682992	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683077	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683384	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683385	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683405	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683425	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683735	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683801	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683930	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683964	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683967	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5683986	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5684052	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5684071	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5686685	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5686704	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5686900	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693532	0.5750000000000002
R-HSA:912450 (term-term) R-HSA:5693536	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693538	0.5750000000000002
R-HSA:912450 (term-term) R-HSA:5693549	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693551	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693565	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693566	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693567	0.5750000000000002
R-HSA:912450 (term-term) R-HSA:5693571	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693583	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693599	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693602	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693606	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:5693607	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:5693644	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:606279	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:606287	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:606289	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:606326	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:6810139	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:6810158	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:6810159	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:6810161	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:68616	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:68867	0.5750000000000002
R-HSA:912450 (term-term) R-HSA:69002	0.4780701754385967
R-HSA:912450 (term-term) R-HSA:69306	0.4780701754385967
R-HSA:912450 (term-term) R-HSA:69473	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:69481	0.4780701754385967
R-HSA:912450 (term-term) R-HSA:69891	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73718	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73728	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73772	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73884	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:73886	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:73927	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73928	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:73929	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:74986	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:774815	0.6344086021505378
R-HSA:912450 (term-term) R-HSA:8865491	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8865498	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8865505	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8935730	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8935731	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8935740	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936459	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936481	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936584	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936599	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936608	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936616	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936621	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936628	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936979	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936989	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8936995	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937016	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937022	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937037	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937050	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937097	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937113	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:8937118	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9009065	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9009371	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9009378	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011941	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011949	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011950	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011952	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011966	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011975	0.901162790697674
R-HSA:912450 (term-term) R-HSA:9011981	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011983	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9011984	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:9011985	0.7034883720930235
R-HSA:912450 (term-term) R-HSA:9012000	0.7848101265822786
R-HSA:912450 (term-term) R-HSA:9018519	0.817204301075269
R-HSA:912450 (term-term) R-HSA:912408	1.0
R-HSA:912450 (term-term) R-HSA:912446	0.7848101265822786
R-HSA:912458 (term-term) KEGG:05203	0.5812807881773403
R-HSA:912458 (term-term) R-HSA:110328	1.0
R-HSA:912458 (term-term) R-HSA:110329	1.0
R-HSA:912458 (term-term) R-HSA:110330	1.0
R-HSA:912458 (term-term) R-HSA:110331	1.0
R-HSA:912458 (term-term) R-HSA:1214188	1.0
R-HSA:912458 (term-term) R-HSA:1221632	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:1474165	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:1500620	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:157579	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:171306	1.0
R-HSA:912458 (term-term) R-HSA:176700	1.0
R-HSA:912458 (term-term) R-HSA:181450	1.0
R-HSA:912458 (term-term) R-HSA:1912408	1.0
R-HSA:912458 (term-term) R-HSA:201681	0.48927038626609465
R-HSA:912458 (term-term) R-HSA:201722	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:212165	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:212222	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:212252	1.0
R-HSA:912458 (term-term) R-HSA:212263	1.0
R-HSA:912458 (term-term) R-HSA:212269	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:212300	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:2172678	1.0
R-HSA:912458 (term-term) R-HSA:2245218	1.0
R-HSA:912458 (term-term) R-HSA:2288097	1.0
R-HSA:912458 (term-term) R-HSA:2294574	1.0
R-HSA:912458 (term-term) R-HSA:2294580	1.0
R-HSA:912458 (term-term) R-HSA:2294590	1.0
R-HSA:912458 (term-term) R-HSA:2294600	1.0
R-HSA:912458 (term-term) R-HSA:2299718	1.0
R-HSA:912458 (term-term) R-HSA:2301205	1.0
R-HSA:912458 (term-term) R-HSA:2559580	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:2559582	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:2559586	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:2990846	0.48927038626609465
R-HSA:912458 (term-term) R-HSA:3108232	0.48927038626609465
R-HSA:912458 (term-term) R-HSA:3214815	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:3214841	1.0
R-HSA:912458 (term-term) R-HSA:3214842	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:3214858	1.0
R-HSA:912458 (term-term) R-HSA:3222593	1.0
R-HSA:912458 (term-term) R-HSA:3223200	1.0
R-HSA:912458 (term-term) R-HSA:3229089	1.0
R-HSA:912458 (term-term) R-HSA:3229102	1.0
R-HSA:912458 (term-term) R-HSA:3240295	1.0
R-HSA:912458 (term-term) R-HSA:3301345	1.0
R-HSA:912458 (term-term) R-HSA:3318415	1.0
R-HSA:912458 (term-term) R-HSA:3321805	1.0
R-HSA:912458 (term-term) R-HSA:3321883	1.0
R-HSA:912458 (term-term) R-HSA:3321975	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:3364026	1.0
R-HSA:912458 (term-term) R-HSA:3451147	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:3662318	1.0
R-HSA:912458 (term-term) R-HSA:3662335	1.0
R-HSA:912458 (term-term) R-HSA:3697008	1.0
R-HSA:912458 (term-term) R-HSA:3697920	1.0
R-HSA:912458 (term-term) R-HSA:3769447	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:3777129	1.0
R-HSA:912458 (term-term) R-HSA:3782637	1.0
R-HSA:912458 (term-term) R-HSA:3782655	1.0
R-HSA:912458 (term-term) R-HSA:3785711	1.0
R-HSA:912458 (term-term) R-HSA:3788745	1.0
R-HSA:912458 (term-term) R-HSA:3788748	1.0
R-HSA:912458 (term-term) R-HSA:427336	1.0
R-HSA:912458 (term-term) R-HSA:427337	1.0
R-HSA:912458 (term-term) R-HSA:427359	1.0
R-HSA:912458 (term-term) R-HSA:427383	1.0
R-HSA:912458 (term-term) R-HSA:427389	1.0
R-HSA:912458 (term-term) R-HSA:427413	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:427514	1.0
R-HSA:912458 (term-term) R-HSA:427527	1.0
R-HSA:912458 (term-term) R-HSA:427528	1.0
R-HSA:912458 (term-term) R-HSA:433672	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:4551638	1.0
R-HSA:912458 (term-term) R-HSA:4570485	1.0
R-HSA:912458 (term-term) R-HSA:4570496	1.0
R-HSA:912458 (term-term) R-HSA:5144542	1.0
R-HSA:912458 (term-term) R-HSA:5205798	1.0
R-HSA:912458 (term-term) R-HSA:5205861	1.0
R-HSA:912458 (term-term) R-HSA:5212679	1.0
R-HSA:912458 (term-term) R-HSA:5227490	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5250924	1.0
R-HSA:912458 (term-term) R-HSA:5250938	1.0
R-HSA:912458 (term-term) R-HSA:5250941	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5334097	1.0
R-HSA:912458 (term-term) R-HSA:5334099	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5334118	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:5334151	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:5334152	1.0
R-HSA:912458 (term-term) R-HSA:5334160	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:5334164	1.0
R-HSA:912458 (term-term) R-HSA:5334179	1.0
R-HSA:912458 (term-term) R-HSA:5423038	1.0
R-HSA:912458 (term-term) R-HSA:5423117	1.0
R-HSA:912458 (term-term) R-HSA:5578742	1.0
R-HSA:912458 (term-term) R-HSA:5617431	1.0
R-HSA:912458 (term-term) R-HSA:5617445	1.0
R-HSA:912458 (term-term) R-HSA:5617452	1.0
R-HSA:912458 (term-term) R-HSA:5617454	1.0
R-HSA:912458 (term-term) R-HSA:5617462	1.0
R-HSA:912458 (term-term) R-HSA:5617471	1.0
R-HSA:912458 (term-term) R-HSA:5617483	1.0
R-HSA:912458 (term-term) R-HSA:5617484	1.0
R-HSA:912458 (term-term) R-HSA:5617486	1.0
R-HSA:912458 (term-term) R-HSA:5617492	1.0
R-HSA:912458 (term-term) R-HSA:5617641	1.0
R-HSA:912458 (term-term) R-HSA:5617642	1.0
R-HSA:912458 (term-term) R-HSA:5617650	1.0
R-HSA:912458 (term-term) R-HSA:5617661	1.0
R-HSA:912458 (term-term) R-HSA:5617672	1.0
R-HSA:912458 (term-term) R-HSA:5617676	1.0
R-HSA:912458 (term-term) R-HSA:5617859	1.0
R-HSA:912458 (term-term) R-HSA:5617862	1.0
R-HSA:912458 (term-term) R-HSA:5617866	1.0
R-HSA:912458 (term-term) R-HSA:5617867	1.0
R-HSA:912458 (term-term) R-HSA:5617874	1.0
R-HSA:912458 (term-term) R-HSA:5617877	1.0
R-HSA:912458 (term-term) R-HSA:5617887	1.0
R-HSA:912458 (term-term) R-HSA:5617896	1.0
R-HSA:912458 (term-term) R-HSA:5621002	1.0
R-HSA:912458 (term-term) R-HSA:5621010	1.0
R-HSA:912458 (term-term) R-HSA:5625740	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:5625774	1.0
R-HSA:912458 (term-term) R-HSA:5625784	1.0
R-HSA:912458 (term-term) R-HSA:5625796	1.0
R-HSA:912458 (term-term) R-HSA:5625797	1.0
R-HSA:912458 (term-term) R-HSA:5625848	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5625849	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5625870	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5625883	1.0
R-HSA:912458 (term-term) R-HSA:5625886	0.8811188811188815
R-HSA:912458 (term-term) R-HSA:5651654	1.0
R-HSA:912458 (term-term) R-HSA:5651657	1.0
R-HSA:912458 (term-term) R-HSA:5661124	1.0
R-HSA:912458 (term-term) R-HSA:5661125	1.0
R-HSA:912458 (term-term) R-HSA:5661126	1.0
R-HSA:912458 (term-term) R-HSA:5682586	1.0
R-HSA:912458 (term-term) R-HSA:5682588	1.0
R-HSA:912458 (term-term) R-HSA:5682598	1.0
R-HSA:912458 (term-term) R-HSA:5682607	1.0
R-HSA:912458 (term-term) R-HSA:5682629	1.0
R-HSA:912458 (term-term) R-HSA:5682858	1.0
R-HSA:912458 (term-term) R-HSA:5682863	1.0
R-HSA:912458 (term-term) R-HSA:5682965	1.0
R-HSA:912458 (term-term) R-HSA:5682967	1.0
R-HSA:912458 (term-term) R-HSA:5682983	1.0
R-HSA:912458 (term-term) R-HSA:5682992	1.0
R-HSA:912458 (term-term) R-HSA:5683077	1.0
R-HSA:912458 (term-term) R-HSA:5683384	1.0
R-HSA:912458 (term-term) R-HSA:5683385	1.0
R-HSA:912458 (term-term) R-HSA:5683405	1.0
R-HSA:912458 (term-term) R-HSA:5683425	1.0
R-HSA:912458 (term-term) R-HSA:5683735	1.0
R-HSA:912458 (term-term) R-HSA:5683801	1.0
R-HSA:912458 (term-term) R-HSA:5683930	1.0
R-HSA:912458 (term-term) R-HSA:5683964	1.0
R-HSA:912458 (term-term) R-HSA:5683967	1.0
R-HSA:912458 (term-term) R-HSA:5683986	1.0
R-HSA:912458 (term-term) R-HSA:5684052	1.0
R-HSA:912458 (term-term) R-HSA:5684071	1.0
R-HSA:912458 (term-term) R-HSA:5686685	1.0
R-HSA:912458 (term-term) R-HSA:5686704	1.0
R-HSA:912458 (term-term) R-HSA:5686900	1.0
R-HSA:912458 (term-term) R-HSA:5693532	0.7052023121387284
R-HSA:912458 (term-term) R-HSA:5693536	1.0
R-HSA:912458 (term-term) R-HSA:5693538	0.7052023121387284
R-HSA:912458 (term-term) R-HSA:5693549	1.0
R-HSA:912458 (term-term) R-HSA:5693551	1.0
R-HSA:912458 (term-term) R-HSA:5693565	1.0
R-HSA:912458 (term-term) R-HSA:5693566	1.0
R-HSA:912458 (term-term) R-HSA:5693567	0.7052023121387284
R-HSA:912458 (term-term) R-HSA:5693571	1.0
R-HSA:912458 (term-term) R-HSA:5693583	1.0
R-HSA:912458 (term-term) R-HSA:5693599	1.0
R-HSA:912458 (term-term) R-HSA:5693602	1.0
R-HSA:912458 (term-term) R-HSA:5693606	1.0
R-HSA:912458 (term-term) R-HSA:5693607	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:5693644	1.0
R-HSA:912458 (term-term) R-HSA:606279	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:606287	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:606289	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:606326	0.7848101265822786
R-HSA:912458 (term-term) R-HSA:6810139	1.0
R-HSA:912458 (term-term) R-HSA:6810158	1.0
R-HSA:912458 (term-term) R-HSA:6810159	1.0
R-HSA:912458 (term-term) R-HSA:6810161	1.0
R-HSA:912458 (term-term) R-HSA:68616	1.0
R-HSA:912458 (term-term) R-HSA:68867	0.7052023121387284
